timestamp,deplacement,ensoleillement,temperature,modele_environnement,deplacement_decorrele
2020-03-21 06:58:42,1.8,0.0,7.015185603333332,1.5053955114709723,0.29460448852902776
2020-03-21 07:16:54,1.8,0.0,6.972757156666666,1.5129251999208726,0.28707480007912745
2020-03-21 07:35:01,1.5,0.0,6.9192548772222215,1.5224201385110399,-0.022420138511039855
2020-03-21 07:53:11,2.3,0.0,6.836099382777777,1.5371775716780667,0.7628224283219331
2020-03-21 08:11:22,1.9,0.0,6.752867598888888,1.5519485437746048,0.34805145622539513
2020-03-21 08:29:22,1.8,0.0,6.6704749988888885,1.5665705876465212,0.2334294123534788
2020-03-21 08:47:20,2.0,0.0,6.57637551111111,1.5832702286168456,0.41672977138315437
2020-03-21 09:05:54,1.8,0.0,6.478685756666667,1.6006070267676917,0.1993929732323083
2020-03-21 09:24:08,1.7,0.0,6.382749857777777,1.6176325718099054,0.08236742819009457
2020-03-21 09:42:07,2.1,2.515147375,6.3232075044444445,1.615796798848603,0.48420320115139703
2020-03-21 10:00:18,1.4,6.289598250000001,6.280176040000001,1.604821027195915,-0.204821027195915
2020-03-21 10:18:23,1.9,10.043291375,6.237381228888889,1.5939056172571737,0.3060943827428262
2020-03-21 10:36:26,1.7,16.98214586111111,6.23723659888889,1.5597145812030486,0.14028541879695133
2020-03-21 10:54:27,1.7,29.661480125,6.313821245000001,1.4835992513491085,0.21640074865089143
2020-03-21 11:30:54,0.4,55.0284737,6.467155835,1.3312982043256696,-0.9312982043256696
2020-03-21 11:49:19,1.1,62.15927811666667,6.512580236388889,1.2880735881345242,-0.18807358813452413
2020-03-21 12:07:20,1.4,69.13520533333333,6.557018044444444,1.2457877871366707,0.1542122128633292
2020-03-21 12:25:20,1.1,76.10467933333334,6.601414744444444,1.2035411034385377,-0.10354110343853762
2020-03-21 12:43:23,0.9,89.10785807222221,6.724943723055556,1.1174977265791204,-0.21749772657912037
2020-03-21 13:01:14,0.6,104.04087652222222,6.874348520555555,1.0173458451641089,-0.4173458451641089
2020-03-21 13:19:01,1.4,118.91812272777776,7.023195316944443,0.9175680137263709,0.48243198627362904
2020-03-21 13:36:58,0.4,137.933989,7.156353339999999,0.8001661780615978,-0.4001661780615978
2020-03-21 13:55:08,-0.1,163.560434,7.26386004,0.6547187113612409,-0.7547187113612409
2020-03-21 14:13:08,0.2,188.951774,7.37038044,0.5106056250893278,-0.3106056250893278
2020-03-21 14:31:17,0.3,216.04199558333332,7.483164008333333,0.35700354554846214,-0.05700354554846215
2020-03-21 14:49:21,0.2,262.46528925,7.665754775,0.0956781725914615,0.10432182740853851
2020-03-21 15:07:44,0.3,309.7022753333334,7.851545933333334,-0.17022762664430546,0.47022762664430545
2020-03-21 15:25:41,0.2,355.8257875833333,8.032957608333334,-0.42986547413018084,0.6298654741301808
